hast_genus_id,hast_family_id,family_apgiv,genus,genus_zh,acceptedGenus,acceptedNamecode
13282,529,Gesneriaceae,Loxostigma,紫花苣苔屬,,
1532,529,Gesneriaceae,Lysionotus,吊石苣苔屬 (石吊蘭屬),,
13384,529,Gesneriaceae,Metapetrocosmea ,盾葉苣苔屬,,
1533,529,Gesneriaceae,Nautilocalyx,,,
1543,529,Gesneriaceae,Oreocharis,,,
2363,529,Gesneriaceae,Ornithoboea,雀苣苔屬,,
1542,529,Gesneriaceae,Paraboea,蛛毛苣苔屬,,
13369,529,Gesneriaceae,Petrocodon,石山苣苔屬,,
2361,529,Gesneriaceae,Petrocosmea,,,
13051,529,Gesneriaceae,Platystemma,,,
13061,529,Gesneriaceae,Primulina,報春苣苔屬,,
2453,529,Gesneriaceae,Pseudochirita,異裂苣苔屬,,
1534,529,Gesneriaceae,Rhynchoglossum,尖舌苣苔屬 (尖舌草屬),,
1535,529,Gesneriaceae,Rhynchotechum,線柱苣苔屬 (同蕊草屬),,
1536,529,Gesneriaceae,Saintpaulia,非洲菫屬,,
1537,529,Gesneriaceae,Sinningia,豔桐草屬,,
2360,529,Gesneriaceae,Stauranthera,十字苣苔屬,,
1538,529,Gesneriaceae,Streptocarpus,海角櫻草屬,,
1539,529,Gesneriaceae,Titanotrichum,台閩苣苔屬 (俄氏草屬),,
2400,529,Gesneriaceae,Wentsaiboea,,,
1540,529,Gesneriaceae,Whytockia,異葉苣苔屬 (玉玲花屬),,
187,202,Ginkgoaceae,Ginkgo,銀杏屬,,
19,110,Gleicheniaceae,Dicranopteris,芒萁屬,,
20,110,Gleicheniaceae,Diplopterygium,裏白屬,,
2333,702,Gnetaceae,Gnetum,買麻藤屬,,
1573,538,Goodeniaceae,Scaevola,草海桐屬,,
613,796,Grossulariaceae,Ribes,茶藨子屬,,
12687,719,Haemodoraceae,Lachnanthes,,,
1083,464,Haloragaceae,Haloragis,小二仙草屬,,
1084,464,Haloragaceae,Myriophyllum,聚藻屬,,
585,403,Hamamelidaceae,Corylopsis,蠟瓣花屬,,
586,403,Hamamelidaceae,Distyliopsis,假蚊母樹屬,,
587,403,Hamamelidaceae,Distylium,蚊母樹屬,,
588,403,Hamamelidaceae,Eustigma,秀柱花屬,,
13270,403,Hamamelidaceae,Exbucklandia,馬蹄荷屬,,
2343,403,Hamamelidaceae,Loropetalum,檵木屬,,
2396,403,Hamamelidaceae,Noahdendron,,,
12881,403,Hamamelidaceae,Rhodoleia,,,
590,403,Hamamelidaceae,Sycopsis,水絲梨屬,,
2110,783,Heliconiaceae,Heliconia,赫蕉屬,,
1330,945,Heliotropiaceae,Heliotropium,天芹菜屬,,
1334,945,Heliotropiaceae,Tournefortia,紫丹屬,,
1091,927,Helwingiaceae,Helwingia,青莢葉屬,,
484,334,Hernandiaceae,Hernandia,蓮葉桐屬,,
485,334,Hernandiaceae,Illigera,青藤屬,,
605,893,Hydrangeaceae,Cardiandra,草紫陽花屬,,
607,893,Hydrangeaceae,Deutzia,溲疏屬,,
618,893,Hydrangeaceae,Dichroa,常山屬,,
608,893,Hydrangeaceae,Hydrangea,八仙花屬,,
13284,893,Hydrangeaceae,Philadelphus,山梅花屬,,
612,893,Hydrangeaceae,Pileostegia,青棉花屬,,
616,893,Hydrangeaceae,Schizophragma,鑽地風屬,,
1718,603,Hydrocharitaceae,Blyxa,簀藻屬,,
1719,603,Hydrocharitaceae,Egeria,水蘊草屬,,
1726,603,Hydrocharitaceae,Elodea,美國水蘊草屬,,
12685,603,Hydrocharitaceae,Enhalus,,,
1720,603,Hydrocharitaceae,Halophila,鹽藻屬,,
1721,603,Hydrocharitaceae,Hydrilla,水王孫屬,,
1722,603,Hydrocharitaceae,Hydrocharis,水鱉屬,,
1733,603,Hydrocharitaceae,Najas,拂尾藻屬,,
1723,603,Hydrocharitaceae,Ottelia,水車前屬,,
1724,603,Hydrocharitaceae,Thalassia,泰來藻屬,,
1725,603,Hydrocharitaceae,Vallisneria,苦草屬,,
1321,912,Hydroleaceae,Hydrolea,探芹草屬,,
21,111,Hymenophyllaceae,Abrodictyum,長片蕨屬,,
22,111,Hymenophyllaceae,Callistopteris,毛桿蕨屬,,
23,111,Hymenophyllaceae,Cephalomanes,厚葉蕨屬,,
24,111,Hymenophyllaceae,Crepidomanes,假脈蕨屬,,
25,111,Hymenophyllaceae,Gonocormus,團扇蕨屬,,
26,111,Hymenophyllaceae,Hymenophyllum,膜蕨屬,,
27,111,Hymenophyllaceae,Mecodium,蕗蕨屬,,
28,111,Hymenophyllaceae,Meringium,厚壁蕨屬,,
29,111,Hymenophyllaceae,Microgonium,單葉假脈蕨屬,,
30,111,Hymenophyllaceae,Microtrichomanes,細口團扇蕨屬,,
31,111,Hymenophyllaceae,Nesopteris,球桿毛蕨屬,,
32,111,Hymenophyllaceae,Pleuromanes,毛葉蕨屬,,
33,111,Hymenophyllaceae,Reediella,厚邊蕨屬,,
34,111,Hymenophyllaceae,Selenodesmium,長筒蕨屬,,
36,111,Hymenophyllaceae,Sphaerocionium,細口團扇蕨屬,,
37,111,Hymenophyllaceae,Trichomanes,窗格狀瓶蕨屬,,
35,111,Hymenophyllaceae,Vandenboschia,瓶蕨屬,,
13059,818,Hypericaceae,Cratoxylum,黃牛木屬,,
550,818,Hypericaceae,Hypericum,金絲桃屬,,
551,818,Hypericaceae,Triadenum,三腺金絲桃屬,,
91,124,Hypodematiaceae,Hypodematium,腫足蕨,,
58,117,Hypodematiaceae,Leucostegia,大膜蓋蕨屬,,
1807,614,Hypoxidaceae,Curculigo,仙茅屬,,
1808,614,Hypoxidaceae,Hypoxis,小仙茅屬,,
1779,614,Hypoxidaceae,Molineria,,,
2336,434,Icacinaceae,Iodes,微花藤,,
923,434,Icacinaceae,Mappianthus,甜果藤屬,,
922,434,Icacinaceae,Nothapodytes,鷹紫花樹屬,,
1814,618,Iridaceae,Babiana,,,
1815,618,Iridaceae,Belamcanda,射干屬,,
2354,618,Iridaceae,Crocosmia,,,
1817,618,Iridaceae,Crocus,番紅花屬,,
1818,618,Iridaceae,Freesia,香雪蘭屬,,
1819,618,Iridaceae,Gladiolus,菖蒲屬,,
1820,618,Iridaceae,Iris,鳶尾屬,,
1821,618,Iridaceae,Ixia,,,
1822,618,Iridaceae,Neomarica,馬蝶花屬,,
1823,618,Iridaceae,Sisyrinchium,庭菖蒲屬,,
1824,618,Iridaceae,Sparaxis,,,
1825,618,Iridaceae,Streptanthera,,,
1826,618,Iridaceae,Tritonia,英蘭屬,,
1827,618,Iridaceae,Watsonia,,,
6,104,Isoetaceae,Isoetes,水韭屬,,
609,795,Iteaceae,Itea,鼠刺屬,,
2335,741,Ixonanthaceae,Ixonanthes,粘木屬,,
226,303,Juglandaceae,Carya,山核桃屬,,
227,303,Juglandaceae,Engelhardia,黃杞屬,,
228,303,Juglandaceae,Juglans,胡桃屬,,
229,303,Juglandaceae,Platycarya,化香樹屬,,
230,303,Juglandaceae,Pterocarya,楓楊屬,,
231,303,Juglandaceae,Rhamphocarya,,,
1831,621,Juncaceae,Juncus,燈心草屬,,
1832,621,Juncaceae,Luzula,地楊梅屬,,
12690,721,Juncaginaceae,Triglochin,水麥冬屬,,
1356,523,Lamiaceae,Acrocephalus,頂頭花屬,,
1357,523,Lamiaceae,Agastache,藿香屬,,
1358,523,Lamiaceae,Ajuga,筋骨草屬,,
1359,523,Lamiaceae,Anisomeles,金劍草屬,,
1360,523,Lamiaceae,Basilicum,假零陵香屬,,
1401,523,Lamiaceae,Bostrychanthera,毛藥花屬,,
1341,523,Lamiaceae,Callicarpa,紫珠屬,,
1342,523,Lamiaceae,Caryopteris,蕕屬,,
1361,523,Lamiaceae,Chelonopsis,華麝香草屬,,
1343,523,Lamiaceae,Clerodendrum,海州常山屬,,
1362,523,Lamiaceae,Clinopodium,塔花屬,,
1363,523,Lamiaceae,Coleus,鞘蕊花屬,,
1402,523,Lamiaceae,Comanthosphace,綿穗蘇屬,,
1364,523,Lamiaceae,Dysophylla,水虎尾屬,,
1365,523,Lamiaceae,Elsholtzia,香需屬,,
13351,523,Lamiaceae,Eriophyton,綿參屬,,
12673,523,Lamiaceae,Garrettia,辣蕕屬,,
1366,523,Lamiaceae,Glechoma,連錢草屬,,
1345,523,Lamiaceae,Gmelina,石梓屬,,
1367,523,Lamiaceae,Gomphostemma,楔冠草屬,,
1368,523,Lamiaceae,Hyptis,香苦草屬,,
1403,523,Lamiaceae,Isodon,香茶菜屬,,
1369,523,Lamiaceae,Keiskea,霜桂屬,,
13383,523,Lamiaceae,Kinostemon ,動蕊花屬,,
1371,523,Lamiaceae,Lamium,野芫麻屬,,
1372,523,Lamiaceae,Lavandula,薰衣草屬,,
1373,523,Lamiaceae,Leonurus,益母草屬,,
1374,523,Lamiaceae,Leucas,白花草屬,,
1375,523,Lamiaceae,Leucosceptrum,白木屬,,
1376,523,Lamiaceae,Lycopus,地芛屬,,
1377,523,Lamiaceae,Majorana,,,
13285,523,Lamiaceae,Meehania,龍頭草屬,,
1378,523,Lamiaceae,Melissa,山薄荷屬,,
1379,523,Lamiaceae,Mentha,薄荷屬,,
1380,523,Lamiaceae,Mesona,仙草屬,,
1381,523,Lamiaceae,Moluccella,貝殼花屬,,
1382,523,Lamiaceae,Moschosma,小冠薰屬,,
1383,523,Lamiaceae,Mosla,石薺薴屬,,
1384,523,Lamiaceae,Nepeta,荊芥屬,,
13286,523,Lamiaceae,Notochaete,,,
1385,523,Lamiaceae,Ocimum,零陵香屬,,
1386,523,Lamiaceae,Origanum,野薄荷屬,,
1387,523,Lamiaceae,Orthodon,薺寧屬,,
1388,523,Lamiaceae,Orthosiphon,貓鬚草屬,,
1389,523,Lamiaceae,Paraphlomis,假糙蘇屬,,
1390,523,Lamiaceae,Perilla,紫蘇屬,,
1404,523,Lamiaceae,Phlomis,糙蘇屬,,
1391,523,Lamiaceae,Pogostemon,刺蕊草屬,,
1348,523,Lamiaceae,Premna,臭黃荊屬,,
1392,523,Lamiaceae,Prunella,夏枯草屬,,
1393,523,Lamiaceae,Rabdosia,延命草屬,,
1394,523,Lamiaceae,Rubiteucris,野藿香屬,,
1395,523,Lamiaceae,Salvia,鼠尾草屬,,
1396,523,Lamiaceae,Scutellaria,黃芩屬,,
1397,523,Lamiaceae,Sideritis,鐵尖草屬,,
1349,523,Lamiaceae,Sphenodesme,楔翅藤屬,,
1398,523,Lamiaceae,Stachys,草石蠶屬,,
1399,523,Lamiaceae,Suzukia,鈴木草屬,,
1351,523,Lamiaceae,Tectona,柚木屬,,
12675,523,Lamiaceae,Teucridium,,,
1400,523,Lamiaceae,Teucrium,香科科屬,,
13019,523,Lamiaceae,Thymus,,,
12669,523,Lamiaceae,Tsoongia,,,
1353,523,Lamiaceae,Vitex,牡荊屬,,
12674,523,Lamiaceae,Viticipremna,,,
507,338,Lardizabalaceae,Akebia,木通屬,,
13267,338,Lardizabalaceae,Decaisnea,,,
13283,338,Lardizabalaceae,Holboellia,八月瓜屬,,
508,338,Lardizabalaceae,Stauntonia,野木瓜屬,,
480,333,Lauraceae,Actinodaphne,,,
12689,333,Lauraceae,Alseodaphne,,,
483,333,Lauraceae,Aperula,,,
466,333,Lauraceae,Beilschmiedia,瓊楠屬,,
467,333,Lauraceae,Cassytha,無根草屬,,
468,333,Lauraceae,Cinnamomum,樟屬,,
469,333,Lauraceae,Cryptocarya,厚殼桂屬,,
481,333,Lauraceae,Cylicodaphne,,,
470,333,Lauraceae,Dehaasia,腰果楠屬,,
471,333,Lauraceae,Endiandra,三蕊楠屬,,
482,333,Lauraceae,Fiwa,,,
472,333,Lauraceae,Laurus,月桂屬,,
473,333,Lauraceae,Lindera,釣樟屬,,
474,333,Lauraceae,Litsea,木薑子屬,,
475,333,Lauraceae,Machilus,楠屬,,
13343,333,Lauraceae,Neocinnamomum,新樟,,
476,333,Lauraceae,Neolitsea,新木薑子屬,,
477,333,Lauraceae,Persea,楨楠屬,,
478,333,Lauraceae,Phoebe,雅楠屬,,
479,333,Lauraceae,Sassafras,檫樹屬,,
1051,458,Lecythidaceae,Barringtonia,棋盤腳樹屬,,
1037,458,Lecythidaceae,Couroupita,砲彈樹屬,,
1052,458,Lecythidaceae,Lecythis,,,
13310,531,Lentibulariaceae,Pinguicula,捕蟲堇屬,,
1549,531,Lentibulariaceae,Utricularia,狸藻屬,,
12698,610,Liliaceae,Amana,,,
2432,610,Liliaceae,Cardiocrinum,,,
13386,610,Liliaceae,Cardiocrinum ,大百合屬 ,,
12691,610,Liliaceae,Clintonia,,,
1746,610,Liliaceae,Erythronium,,,
1748,610,Liliaceae,Fritillaria,,,
1749,610,Liliaceae,Gagea,,,
1756,610,Liliaceae,Lilium,百合屬,,
1757,610,Liliaceae,Liriope,麥門冬屬,,
12793,610,Liliaceae,Lloydia,,,
13034,610,Liliaceae,Medeola,,,
13263,610,Liliaceae,Nomocharis,豹子花屬,,
12748,610,Liliaceae,Notholirion,,,
1765,610,Liliaceae,Rohdea,萬年青屬,,
2399,610,Liliaceae,Streptopus,,,
1770,610,Liliaceae,Tricyrtis,油點草屬,,
1772,610,Liliaceae,Tulipa,鬱金香屬,,
13268,704,Linaceae,Anisadenia,異腺草屬,,
2388,704,Linaceae,Linum,,,
1458,918,Linderniaceae,Legazpia,三翅萼屬,,
1436,918,Linderniaceae,Lindernia,母草屬,,
1452,918,Linderniaceae,Torenia,倒地蜈蚣屬,,
1453,918,Linderniaceae,Vandellia,,,
52,116,Lindsaeaceae,Lindsaea,陵齒蕨屬,,
2315,116,Lindsaeaceae,Odontosoria,,,
53,116,Lindsaeaceae,Sphenomeris,烏蕨屬,,
54,116,Lindsaeaceae,Tapeinidium,達邊蕨屬,,
1189,512,Loganiaceae,Gardneria,蓬萊葛屬,,
1192,512,Loganiaceae,Mitrasacme,光巾草屬,,
1193,512,Loganiaceae,Strychnos,馬錢屬,,
113,126,Lomariopsidaceae,Lomariopsis,羅蔓藤蕨屬,,
13339,315,Loranthaceae,Dendrophthoe,,,
2295,315,Loranthaceae,Elytranthe,,,
13239,315,Loranthaceae,Helixanthera,離瓣寄生屬,,
300,315,Loranthaceae,Hyphear,桑寄生屬,,
295,315,Loranthaceae,Loranthus,桑寄生屬 (榿寄生屬),,
2438,315,Loranthaceae,Macrosolen,鞘花屬,,
298,315,Loranthaceae,Scurrula,大葉楓寄生屬,,
296,315,Loranthaceae,Taxillus,鈍果桑寄生屬 (松寄生屬),,
13292,102,Lycopodiaceae,Diphasiastrum,扁枝石松屬,,
3,102,Lycopodiaceae,Huperzia,石杉屬,,
4,102,Lycopodiaceae,Lycopodiella,燈籠草屬,,
2,102,Lycopodiaceae,Lycopodium,石松屬,,
13327,102,Lycopodiaceae,Palhinhaea,,,
16,109,Lygodiaceae,Lygodium,海金沙屬,,
1028,455,Lythraceae,Ammannia,水莧菜屬,,
1029,455,Lythraceae,Cuphea,克非亞草屬,,
2416,455,Lythraceae,Duabanga,,,
1030,455,Lythraceae,Lagerstroemia,紫薇屬,,
1031,455,Lythraceae,Lawsonia,指甲花屬,,
2433,455,Lythraceae,Lythrum,,,
1032,455,Lythraceae,Pemphis,水芫花屬,,
1034,455,Lythraceae,Peplis,荸艾屬,,
1050,455,Lythraceae,Punica,安石榴屬,,
1033,455,Lythraceae,Rotala,水豬母乳屬,,
1082,455,Lythraceae,Trapa,菱屬,,
13275,455,Lythraceae,Woodfordia,蝦子花屬,,
451,328,Magnoliaceae,Liriodendron,鵝掌楸屬,,
452,328,Magnoliaceae,Magnolia,木蘭屬,,
453,328,Magnoliaceae,Michelia,烏心石屬,,
866,421,Malpighiaceae,Bunchosia,,,
873,421,Malpighiaceae,Byrsonima,,,
867,421,Malpighiaceae,Hiptage,猿尾藤屬,,
868,421,Malpighiaceae,Malpighia,黃褥花屬,,
13376,421,Malpighiaceae,Mascagnia,蝶翅藤屬,,
869,421,Malpighiaceae,Ryssopterys,翅實藤屬,,
870,421,Malpighiaceae,Stigmaphyllon,,,
872,421,Malpighiaceae,Tristellateia,三星果藤屬,,
949,440,Malvaceae,Abelmoschus,秋葵屬,,
950,440,Malvaceae,Abutilon,莔麻屬,,
951,440,Malvaceae,Althaea,蜀葵屬,,
2375,440,Malvaceae,Alyogyne,,,
979,440,Malvaceae,Ambroma,昂天蓮屬,,
944,440,Malvaceae,Berrya,六翅木屬,,
962,440,Malvaceae,Bombax,木棉屬,,
967,440,Malvaceae,Brachychiton,酒瓶樹屬,,
963,440,Malvaceae,Ceiba,吉貝屬,,
2359,440,Malvaceae,Colona,一擔柴屬,,
13043,440,Malvaceae,Commersonia,山麻樹屬,,
945,440,Malvaceae,Corchorus,黃麻屬,,
964,440,Malvaceae,Durio,榴璉屬,,
968,440,Malvaceae,Firmiana,梧桐屬,,
952,440,Malvaceae,Gossypium,棉屬,,
946,440,Malvaceae,Grewia,田麻屬,,
969,440,Malvaceae,Helicteres,山芝麻屬,,
970,440,Malvaceae,Heritiera,銀葉樹屬,,
953,440,Malvaceae,Hibiscus,木槿屬,,
971,440,Malvaceae,Kleinhovia,克蘭樹屬,,
954,440,Malvaceae,Lavatera,花葵屬,,
961,440,Malvaceae,Malachra,旋葵屬,,
955,440,Malvaceae,Malva,錦葵屬,,
956,440,Malvaceae,Malvastrum,賽葵屬,,
957,440,Malvaceae,Malvaviscus,南美朱槿屬,,
972,440,Malvaceae,Melochia,野路葵屬,,
965,440,Malvaceae,Ochroma,輕木屬,,
966,440,Malvaceae,Pachira,馬拉巴栗屬,,
13277,440,Malvaceae,Paradombeya,平當樹屬,,
973,440,Malvaceae,Pentapetes,午時花屬,,
974,440,Malvaceae,Pterospermum,翅子樹屬,,
975,440,Malvaceae,Reevesia,梭羅木屬,,
958,440,Malvaceae,Sida,金午時花屬,,
976,440,Malvaceae,Sterculia,蘋婆屬,,
977,440,Malvaceae,Theobroma,可可樹屬,,
959,440,Malvaceae,Thespesia,繖楊屬,,
948,440,Malvaceae,Triumfetta,垂桉草屬,,
960,440,Malvaceae,Urena,野棉花屬,,
978,440,Malvaceae,Waltheria,草梧桐屬,,
2125,641,Marantaceae,Calathea,孔雀竹芋屬,,
2126,641,Marantaceae,Donax,竹葉蕉屬,,
2127,641,Marantaceae,Maranta,竹芋屬,,
12801,641,Marantaceae,Monotagma,,,
2306,641,Marantaceae,Phrynium,柊叶屬,,
12812,641,Marantaceae,Schumannianthus,,,
2128,641,Marantaceae,Stromanthe,,,
12,107,Marattiaceae,Angiopteris,觀音座蓮屬,,
13,107,Marattiaceae,Archangiopteris,原始觀音座蓮屬,,
2386,107,Marattiaceae,Christensenia,,,
13332,107,Marattiaceae,Danaea,,,
14,107,Marattiaceae,Marattia,觀音座蓮舅屬,,
181,135,Marsileaceae,Marsilea,蘋屬,,
1437,923,Mazaceae,Mazus,通泉草屬,,
1780,765,Melanthiaceae,Chionographis,,,
1777,765,Melanthiaceae,Daiswa,七葉一枝花屬,,
1774,765,Melanthiaceae,Helonias,,,
1752,765,Melanthiaceae,Heloniopsis,胡麻花屬,,
1761,765,Melanthiaceae,Paris,七葉一枝花屬,,
1771,765,Melanthiaceae,Trillium,延齡草屬,,
1773,765,Melanthiaceae,Veratrum,藜蘆屬,,
2291,765,Melanthiaceae,Ypsilandra,丫蕊花屬,,
12800,765,Melanthiaceae,Zigadenus,,,
1053,459,Melastomataceae,Astronia,大野牡丹屬,,
1054,459,Melastomataceae,Barthea,深山野牡丹屬,,
1055,459,Melastomataceae,Blastus,柏拉木屬,,
1056,459,Melastomataceae,Bredia,金石榴屬,,
1065,459,Melastomataceae,Clidemia,毛野牡丹屬,,
1057,459,Melastomataceae,Medinilla,野牡丹藤屬,,
1058,459,Melastomataceae,Melastoma,野牡丹屬,,
1059,459,Melastomataceae,Memecylon,羊角扭屬,,
1060,459,Melastomataceae,Osbeckia,金錦香屬,,
1061,459,Melastomataceae,Otanthera,耳藥花屬,,
1066,459,Melastomataceae,Oxyspora,,,
1062,459,Melastomataceae,Pachycentria,厚距花屬,,
13298,459,Melastomataceae,Phyllagathis,錦香草屬,,
1067,459,Melastomataceae,Plagiopetalum,偏瓣花屬,,
1063,459,Melastomataceae,Sarcopyramis,肉穗野牡丹屬,,
1064,459,Melastomataceae,Sonerila,地膽草屬 (蜂斗草屬),,
13075,459,Melastomataceae,Sporoxeia,,,
856,420,Meliaceae,Aglaia,樹蘭屬,,
857,420,Meliaceae,Aphanamixis,山楝屬,,
865,420,Meliaceae,Azadirachta,,,
858,420,Meliaceae,Cedrela,香椿屬,,
859,420,Meliaceae,Chisocheton,擬樫木屬,,
2332,420,Meliaceae,Cipadessa,漿果楝屬,,
860,420,Meliaceae,Dysoxylum,椌木屬,,
13272,420,Meliaceae,Heynea,鷓鴣花屬,,
861,420,Meliaceae,Khaya,非洲楝屬,,
862,420,Meliaceae,Melia,楝屬,,
900,420,Meliaceae,Sandoricum,,,
863,420,Meliaceae,Swietenia,桃花心木屬,,
864,420,Meliaceae,Toona,香椿屬,,
509,339,Menispermaceae,Cocculus,木防己屬,,
510,339,Menispermaceae,Cyclea,土防己屬,,
13297,339,Menispermaceae,Diploclisia,秤鉤風屬,,
2331,339,Menispermaceae,Hypserpa,夜花藤,,
515,339,Menispermaceae,Paracyclea,土防己屬,,
511,339,Menispermaceae,Pericampylus,蓬萊藤屬,,
13368,339,Menispermaceae,Pycnarrhena,密花藤屬,,
512,339,Menispermaceae,Sinomenium,漢防己屬,,
513,339,Menispermaceae,Stephania,千金藤屬,,
514,339,Menispermaceae,Tinospora,青牛膽屬,,
13269,541,Menyanthaceae,Menyanthes,睡菜屬,,
1712,541,Menyanthaceae,Nymphoides,莕菜屬,,
533,904,Mitrastemonaceae,Mitrastemon,奴草屬,,
318,320,Molluginaceae,Glinus,假繁縷屬,,
319,320,Molluginaceae,Mollugo,粟米草屬,,
13187,887,Montiaceae,Calyptridium,,,
13189,887,Montiaceae,Claytonia,,,
13190,887,Montiaceae,Montia,,,
13188,887,Montiaceae,Spraguea,,,
251,308,Moraceae,Artocarpus,波羅蜜屬,,
252,308,Moraceae,Broussonetia,構樹屬,,
13382,308,Moraceae,Castilla,橡膠桑屬,,
261,308,Moraceae,Cudrania,拓樹屬,,
255,308,Moraceae,Fatoua,水蛇麻屬,,
256,308,Moraceae,Ficus,榕屬,,
258,308,Moraceae,Maclura,柘樹屬,,
259,308,Moraceae,Malaisia,盤龍木屬,,
260,308,Moraceae,Morus,桑屬,,
1478,308,Moraceae,Radermachia,山菜豆屬,,
13060,308,Moraceae,Streblus,雀腎樹屬,,
13330,308,Moraceae,Trophis,龍盤木屬,,
947,850,Muntingiaceae,Muntingia,西印度櫻桃屬,,
2109,637,Musaceae,Musa,芭蕉屬,,
225,302,Myricaceae,Myrica,楊梅屬,,
462,330,Myristicaceae,Myristica,肉豆蔻屬,,
1035,456,Myrtaceae,Acmena,賽赤楠屬,,
1047,456,Myrtaceae,Baeckea,崗松屬,,
1036,456,Myrtaceae,Callistemon,瓶刷子樹屬,,
1038,456,Myrtaceae,Decaspermum,十子木屬,,
1039,456,Myrtaceae,Eucalyptus,桉屬,,
1040,456,Myrtaceae,Eugenia,蒲桃屬,,
1041,456,Myrtaceae,Melaleuca,白千層屬,,
1048,456,Myrtaceae,Metrosideros,,,
13221,456,Myrtaceae,Myrcia,,,
13222,456,Myrtaceae,Myrcianthes,,,
13223,456,Myrtaceae,Myrtella,,,
1049,456,Myrtaceae,Myrtus,香桃木屬,,
13224,456,Myrtaceae,Pimenta,,,
1042,456,Myrtaceae,Psidium,番石榴屬,,
13225,456,Myrtaceae,Rhodamnia,,,
1043,456,Myrtaceae,Rhodomyrtus,桃金孃屬,,
13226,456,Myrtaceae,Ristantia,,,
13227,456,Myrtaceae,Sphaerantia,,,
13228,456,Myrtaceae,Stockwellia,,,
1044,456,Myrtaceae,Syncarpia,,,
1045,456,Myrtaceae,Syzygium,赤楠屬,,
1046,456,Myrtaceae,Tristania,賽桉屬,,
13229,456,Myrtaceae,Tristaniopsis,,,
13230,456,Myrtaceae,Uromyrtus,,,
13231,456,Myrtaceae,Xanthostemon,,,
1734,723,Nartheciaceae,Aletris,粉條兒菜屬,,
12747,723,Nartheciaceae,Narthecium,,,
516,340,Nelumbonaceae,Nelumbo,蓮屬,,
2334,703,Nepenthaceae,Nepenthes,豬籠草屬,,
13347,847,Nitrariaceae,Peganum,駱駝蓬屬,,
314,319,Nyctaginaceae,Boerhavia,黃細心屬,,
315,319,Nyctaginaceae,Bougainvillea,九重葛屬,,
13234,319,Nyctaginaceae,Commicarpus,,,
316,319,Nyctaginaceae,Mirabilis,紫茉莉屬,,
317,319,Nyctaginaceae,Pisonia,皮孫木屬,,
517,341,Nymphaeaceae,Euryale,芡屬,,
518,341,Nymphaeaceae,Nuphar,萍蓬草屬,,
519,341,Nymphaeaceae,Nymphaea,睡蓮屬,,
1087,467,Nyssaceae,Camptotheca,喜樹屬,,
13235,467,Nyssaceae,Davidia,,,
12625,467,Nyssaceae,Diplopanax,,,
13077,467,Nyssaceae,Nyssa,藍果樹屬,,
13248,733,Ochnaceae,Brackenridgea,,,
13249,733,Ochnaceae,Euthemis,,,
13250,733,Ochnaceae,Gomphia,,,
13251,733,Ochnaceae,Ochna,,,
13253,733,Ochnaceae,Ouratea,,,
13252,733,Ochnaceae,Sinia,,,
13254,312,Olacaceae,Erythropalum,,,
289,312,Olacaceae,Olax,鐵青樹屬,,
1180,511,Oleaceae,Chionanthus,流蘇樹屬,,
13255,511,Oleaceae,Fontanesia,,,
13256,511,Oleaceae,Forsythia,,,
1181,511,Oleaceae,Fraxinus,梣屬,,
1182,511,Oleaceae,Jasminum,素英屬,,
1183,511,Oleaceae,Ligustrum,女貞屬,,
1184,511,Oleaceae,Linociera,李欖屬,,
1185,511,Oleaceae,Olea,齊敦果屬,,
1186,511,Oleaceae,Osmanthus,木犀屬,,
61,118,Oleandraceae,Oleandra,蓧蕨屬,,
1075,462,Onagraceae,Circaea,露珠草屬,,
1076,462,Onagraceae,Clarkia,山字草屬,,
1077,462,Onagraceae,Epilobium,柳葉菜屬,,
1078,462,Onagraceae,Fuchsia,倒掛金鐘屬,,
1079,462,Onagraceae,Gaura,山桃草屬,,
1080,462,Onagraceae,Ludwigia,水丁香屬,,
1081,462,Onagraceae,Oenothera,月見草屬,,
80,122,Onocleaceae,Matteuccia,莢果蕨屬,,
81,122,Onocleaceae,Onoclea,球子蕨屬,,
2319,122,Onocleaceae,Pentarhizidium,,,
8,106,Ophioglossaceae,Botrychium,陰地蕨屬,,
9,106,Ophioglossaceae,Helminthostachys,七指蕨屬,,
10,106,Ophioglossaceae,Ophioderma,帶狀瓶爾小草屬,,
11,106,Ophioglossaceae,Ophioglossum,瓶爾小草屬,,
293,314,Opiliaceae,Champereia,山柚屬,,
2129,642,Orchidaceae,Acampe,脆蘭屬,,
2130,642,Orchidaceae,Acanthephippium,罈花蘭屬,,
12815,642,Orchidaceae,Adenoncos,,,
2131,642,Orchidaceae,Aerides,指甲蘭屬,,
2132,642,Orchidaceae,Agrostophyllum,千葉蘭屬,,
2133,642,Orchidaceae,Amitostigma,雛蘭屬,,
2134,642,Orchidaceae,Androcorys,兜蕊蘭屬,,
2135,642,Orchidaceae,Angraecum,,,
2307,642,Orchidaceae,Ania,,,
2136,642,Orchidaceae,Anoectochilus,開唇蘭屬 (金線蘭屬),,
12816,642,Orchidaceae,Anthogonium,,,
2137,642,Orchidaceae,Aphyllorchis,無葉蘭屬,,
12817,642,Orchidaceae,Apostasia,,,
2138,642,Orchidaceae,Appendicula,竹葉蘭屬,,
2266,642,Orchidaceae,Arachnis,龍爪蘭屬,,
2139,642,Orchidaceae,Armodorum,龍爪蘭屬,,
2140,642,Orchidaceae,Arundina,葦草蘭屬,,
